date,axis_Equity_US,axis_Equity_ExUS,axis_Rates,axis_Credit,axis_USD,axis_Commodities,axis_Metals,axis_Miners,axis_Vol,axis_Sector_Tech,axis_Sector_Fin,axis_Sector_Health,axis_Sector_ConsDisc,axis_Sector_ConsStap,axis_Sector_Ind,axis_Sector_Energy,axis_Sector_Materials,axis_Sector_Utilities,axis_Sector_Comm,axis_Sector_RealEstate,axis_MegaCap_AI,axis_Semis,axis_Software_Cloud,axis_DataCenter_Infra,axis_Cyber,axis_Defense,axis_Space,axis_Robotics,axis_Grid_Power,axis_Quantum,axis_Crypto,axis_Nuclear_Uranium,axis_Critical_Minerals,axis_Clean_Solar,axis_Clean_Wind,axis_Clean_Broad,axis_Genomics_Bio,axis_Drones_Autonomy
2025-04-01,-9.261555293772923e-05,-0.00015713075909873792,0.0008645590854048498,0.00018263966924519584,-0.00014222746180698475,0.000227956521916269,-0.0006342104284987806,-0.00015367112587242574,-4.591527026858904e-05,-2.107389476812439e-05,2.5841732547668462e-05,7.298032738542073e-05,6.1598472871215145e-06,-8.463289495636702e-05,2.68594896546183e-05,8.205926350236005e-05,2.2670939420150822e-05,-0.00016962589583929453,2.978999080006778e-05,2.19959633097013e-05,0.00014261069866475815,-9.019976361967863e-05,-5.6524390103397735e-05,-8.849466935487655e-05,-4.521222912045742e-05,3.251310056577454e-05,1.1779500629389639e-06,-0.00012680979716339264,-6.156635297195218e-05,7.005232322424926e-05,0.00011381974214970049,-0.0003162949196258725,0.00012795930111746871,8.881766529460208e-05,-0.0001047586185126325,7.057146376704953e-05,0.00012228747013322516,5.764147906610827e-05
2025-04-02,-7.149948702187488e-05,-0.00014481655398641884,0.0007008875076156539,0.00018826954893443244,-0.00013551702070416685,0.00011063864198832801,-0.0006720270330468134,-0.00013079593575987994,-3.8638143180910465e-05,-1.1623069609727569e-05,4.739175142437336e-05,8.74555015492562e-05,2.590399597088222e-05,-0.00010687413432095167,2.2080704547030545e-05,5.98673264784367e-05,2.766214415400357e-05,-0.00019471701920841482,4.598873321244981e-05,2.6710223504317223e-05,0.0002068336809860845,-6.71810147058423e-05,-5.88954150077696e-07,-0.00010059471847974263,-1.8738655501456997e-05,4.308062755814398e-05,1.0694733474337754e-05,-0.00011790908053032309,-4.8513086791442944e-05,4.9006813762852904e-05,0.00012705472195163458,-0.00032977866238152536,0.00015758441867717133,0.00010635842314086363,-0.00010557468328534129,0.00010410769082241635,9.996543775619128e-05,4.784462515605641e-05
2025-04-03,-4.782213724365182e-05,-0.00013145545961803856,0.000539076757337743,0.00018565673241832084,-0.00011865055971217764,1.0718315304203794e-07,-0.0007467945101661317,-0.00013154266414531425,-3.331253131015203e-05,-1.1937817005674613e-06,6.856031461850961e-05,0.00010429969484882094,4.486641645671061e-05,-0.00012631662086319068,1.948419581857711e-05,3.5939032837916125e-05,3.079409770230049e-05,-0.0002159906745179124,6.147717553751448e-05,3.856561513138584e-05,0.00027725460974993755,-3.985213710564215e-05,5.458249682268121e-05,-9.739981028529709e-05,6.917555335430138e-06,5.201724994704872e-05,3.1272914984484875e-05,-0.00010364272739313099,-3.32495928011734e-05,2.7133166265666374e-06,0.00012537057329651226,-0.0003185510270492561,0.0001577656501268381,0.00012650142298893267,-0.00010154156567423905,0.00013539829104418306,0.00011090030423054212,3.779419857188558e-05
2025-04-04,-6.184448212224584e-05,-0.00013361089749544145,0.0005536836826886293,0.0001763134044157612,-0.00015459314849392542,6.334675881951041e-05,-0.0006959963881437039,-0.00015146411474280583,-3.9628055233321905e-05,-4.724065025478668e-06,0.00010979569353447464,0.00011830038221587585,5.9710865624991035e-05,-0.00011969076868177864,1.870836945298801e-05,7.298888623765246e-05,3.853262009922041e-05,-0.00023213384482868564,8.087866834395271e-05,6.781758584415309e-05,0.0004250818657380075,-4.31687448947013e-05,7.736833828275365e-05,-0.00012810371668511394,1.0727381866151993e-05,6.228053704755578e-05,1.8919716448126076e-05,-0.00011133386222272693,-3.717052875714723e-05,-8.27646158368692e-05,6.735654003043074e-05,-0.00040285387932893334,0.00019364295774092533,0.0001271298074688045,-0.00013982481629156368,9.240729370859557e-05,4.143815708431363e-05,6.247641609157727e-05
2025-04-05,-0.00010108392876844053,-0.00011585788051436862,0.0004526352925609468,0.00015458061905870344,-0.00017685516888959126,0.00015405582531077464,-0.0005529966111553111,-0.0001248262033684815,-5.1912457691230266e-05,-1.8148961721684944e-05,0.00015900794787404089,0.00018389075866594135,6.144470247194698e-05,-8.415828372823228e-05,1.6503565787346754e-05,0.00012761800492369705,4.804206359983607e-05,-0.00018249274011528874,9.837543479318073e-05,0.000113545120247931,0.000532826138798526,-8.919099076586143e-05,6.0359655846643205e-05,-0.0001605435183201257,-1.986000818340455e-06,7.299438070980484e-05,-1.8228496708735922e-05,-0.00013157571599533262,-7.059831961243582e-05,-0.00018813802286844658,-8.906730227499725e-05,-0.00046262914572377353,0.0002622424443923257,0.00013692145388794388,-0.00014003694438732153,8.585493756010499e-05,-7.325592696136333e-05,0.00011268427389967802
2025-04-06,-0.00013379244213234626,-9.569397370923209e-05,0.0003419249600463133,0.0001292134568004967,-0.00019335783767779368,0.00023311788454607793,-0.00040870233721989257,-9.702187293286398e-05,-6.172007093622986e-05,-2.9418437273373877e-05,0.00020208105122261348,0.00023842968879245435,6.261472383208882e-05,-4.735244244540166e-05,1.288394483085796e-05,0.00017447206202828898,5.4120525087674964e-05,-0.00013305521964333662,0.00011290189798336624,0.00015208383026170958,0.0006273063142477527,-0.00012786530788187842,4.6159793077293185e-05,-0.00018793239999109502,-1.2410319220474313e-05,8.096577106338382e-05,-5.181884291921379e-05,-0.00014617572842859898,-9.948799314398184e-05,-0.0002852343993277704,-0.00022713387542443511,-0.0005068307070239175,0.00032058170798292143,0.00014248474947331952,-0.0001367515339091109,7.812245142787537e-05,-0.0001848305174746089,0.00015712144601107684
2025-04-07,-0.00016607011783559262,-7.479828512347692e-05,0.00021592610155997798,9.921483333499391e-05,-0.0002030458537586307,0.00031502543544583176,-0.00026633934127719264,-6.705380859956114e-05,-7.08111782389128e-05,-4.344425859059989e-05,0.000244880808594044,0.00029696266578375404,6.27215521567911e-05,-2.410545176495397e-05,1.5268674916359007e-05,0.00022505246466387644,7.460491934105324e-05,-8.507731496070061e-05,0.00012419959108774605,0.00019507955757365296,0.0006777183271232043,-0.00017255159951011363,2.649369050273311e-05,-0.00021443121895011423,-2.4676194526399145e-05,9.05535980415633e-05,-8.50815921265303e-05,-0.00016279639331152977,-0.00012502396619592067,-0.0003513289145843465,-0.000359884557230726,-0.0005509553838930528,0.00039019126401419003,0.00014841301910929514,-0.00013042917613115927,7.311113333416451e-05,-0.00029644538559137133,0.00019893235561766143
2025-04-08,-0.00018574260510083345,-6.712345229683861e-05,4.2087275466157716e-05,5.623903327549223e-05,-0.0002116074295988558,0.00039112225158143926,-0.00012673667114827963,-3.9046441082390934e-05,-7.477802528893987e-05,-5.454489866969676e-05,0.00028226343779447064,0.00035554635593012276,6.5818199769068e-05,-7.756733601918633e-06,1.928621655189747e-05,0.00026863253193187093,9.340179221308194e-05,-3.610303599761179e-05,0.00013902242126569855,0.00022954556170431002,0.0007223764632817681,-0.00021409425101748917,1.2865450793974345e-05,-0.0002410872356643252,-3.498585706491687e-05,9.928015925142738e-05,-0.0001121613615608344,-0.00017186713467547398,-0.00014548404985628583,-0.0003915674465225623,-0.0004739352970826544,-0.0005869773707394746,0.00042311732828054,0.0001477549503010797,-0.00012402210939542165,6.50934209785221e-05,-0.0003455121666040584,0.00023168072259794784
2025-04-09,-0.00020048751781803856,-6.356911197930247e-05,-5.8564546025042763e-05,3.500796103906936e-05,-0.00022993240529493687,0.0004391243192768168,-2.5187919352834117e-05,-1.2777721445441222e-05,-7.618373610394177e-05,-6.269593761928435e-05,0.0003056028279724442,0.0004033699932363935,6.584100377191625e-05,1.4613760185351366e-05,2.5436562296265663e-05,0.0003028245004943294,0.00010695003221842397,9.681392792032696e-06,0.00014886605953320353,0.00025810798444918866,0.0007374926113298409,-0.00023430725845266116,3.831913674475728e-06,-0.0002573258834573566,-4.3112540765088114e-05,0.00010189777360965553,-0.0001330671098461128,-0.00017639133861427895,-0.00015349867537780746,-0.00043579321786118376,-0.0005556360651522315,-0.0005960087632102707,0.0004321962864542309,0.00013979346340260745,-0.00011893384422698268,4.855207217705411e-05,-0.0003714755715505801,0.00022575864624008033
2025-04-10,-0.000257865343293133,-5.4617836496210246e-05,-0.00022409651006889312,7.06066449094749e-05,-0.00025193974517160147,0.0004763396384305188,9.035038544244305e-05,1.4490953425887379e-05,-9.444723600554243e-05,-8.605449445674452e-05,0.00031831976000729816,0.00045609125868063756,5.846467464758941e-05,7.05147102220037e-05,2.3847563679953832e-05,0.00032389079485716275,0.00011485227246857345,6.748104770550769e-05,0.00015074891658409126,0.00029111052567932133,0.0007894424333472506,-0.00027838788662773814,-5.242529565416765e-05,-0.00026998376817043997,-7.269767854545398e-05,9.097738932535191e-05,-0.00016753029434977135,-0.00020755107414215717,-0.00018130991895889075,-0.0004993776880992076,-0.0005620582315508374,-0.0006129787501789497,0.00045339912553015815,0.00014266767590198455,-0.0001033232369517683,4.3109904362392336e-05,-0.00033673392104718045,0.00026667323456109156
2025-04-11,-0.00030619406967539466,-4.299598110624998e-05,-0.0004321116153345446,0.00010785834736896989,-0.00024601677186597863,0.0005080637560102613,0.00018335125232914843,2.0004055652505977e-05,-0.00011011198268264171,-0.00010658827526941096,0.000323962834478582,0.0005052969985973622,4.9538465791602784e-05,0.00012089956207684172,2.231853439164185e-05,0.0003379553570747822,0.00011989465668491447,0.00012303600800397103,0.00014684746028310972,0.0003199126841047037,0.000814560478021261,-0.00030962371900838704,-0.00010477683621297547,-0.0002679342558512087,-9.384004969088212e-05,7.857751527980724e-05,-0.00019492493195943152,-0.00023110085634688547,-0.00019756429840548327,-0.0005374818175214154,-0.0005581826321344747,-0.0006094060943420424,0.00046408937906141805,0.00014816657491635444,-8.769943038379863e-05,3.6407478586639115e-05,-0.0002890999829056473,0.0002949122019829777
2025-04-12,-0.0003493048444316577,-2.994989676826277e-05,-0.0006126930100081974,0.00013345067235894236,-0.00024112893177131447,0.0005268542453487614,0.00028978146618696324,2.892539200432911e-05,-0.00012394750960446888,-0.0001256091610928243,0.0003216268465264707,0.0005434558081912982,3.8261978802340765e-05,0.00016766047102973017,1.9627489965930455e-05,0.00034414333284857806,0.00012220618563622048,0.00017627446966026852,0.00013780662495926652,0.0003414357275234918,0.0008195488130702954,-0.00033711559019844695,-0.0001604702511208736,-0.00026150784253580606,-0.00011309195303935763,6.288659741140238e-05,-0.00022589495861451392,-0.0002498882829856254,-0.0002106584679164578,-0.0005731449543989736,-0.0005426864274410613,-0.0005759281217448004,0.000462727548803725,0.0001502879453455943,-6.932619965495242e-05,2.788630365015066e-05,-0.0002319754172352043,0.00031947390123904034
2025-04-13,-0.0003825588766225051,-1.4751149331887134e-05,-0.0007775046817396489,0.00015137210735718013,-0.00022902048527789163,0.0005318774688411926,0.0003974966424593273,3.9341690036457534e-05,-0.00013429904524851159,-0.0001413069155693184,0.00031213578129580437,0.0005698082114182441,2.639454555022382e-05,0.00020853587081766218,1.7037003854158078e-05,0.0003425656636844332,0.00012231782153109805,0.00022640197143591095,0.00012601063954554477,0.0003559425282685983,0.0008013859331721071,-0.00035643690440478393,-0.0002102642427036675,-0.0002482960721662815,-0.00012860936487527777,4.653580852402902e-05,-0.00025175480974087063,-0.00026124466443840566,-0.00021803672565808094,-0.0005939154777767906,-0.0005229952594293167,-0.0005299964268109401,0.0004489573756541147,0.00014765579773479392,-4.891705840971649e-05,1.661709063430501e-05,-0.0001737250754708294,0.0003352432838595385
2025-04-14,-0.0004079049275399396,-1.0811302594201076e-05,-0.0008866345270216216,0.0001755578304261601,-0.0002184011297266872,0.0005326889834725558,0.00046013031322340875,3.827861204076083e-05,-0.00014206046406735844,-0.0001548683853298307,0.00030347102248830867,0.0005900866850070442,1.5094693628337757e-05,0.00023665377445894798,1.6926037492220934e-05,0.00033723723525538987,0.00012297451879279963,0.0002688440013671591,0.00011507213775304558,0.0003697266569571742,0.0007702178677313911,-0.00037208811180121235,-0.0002527196140954693,-0.0002257355598378111,-0.00014178897128819837,3.573190458816396e-05,-0.00026918373505964595,-0.0002710178645535582,-0.00022003181431777793,-0.0005988716438365075,-0.0004859316507215157,-0.0004741388314407418,0.00041773448103472107,0.00013090805375135574,-4.916313408543539e-05,-1.2939097651948362e-05,-0.00010287319815013966,0.0003598291536506502
2025-04-15,-0.000418592050202077,-1.3431057296265941e-05,-0.0009410611358336492,0.00021234778852110366,-0.00022537576078203488,0.0005536053396181499,0.0004926967309398972,3.178982805582728e-05,-0.00014630676776316735,-0.00016052448874619211,0.0002867144183095473,0.0005783089121441142,4.674844197069347e-06,0.00026659234019965356,1.3155243890830144e-05,0.0003328840702530626,0.00011784555774018733,0.00029355122543972973,9.931594715213215e-05,0.0003617460698568478,0.0007453647781066443,-0.00037296106816256933,-0.0002856030558240092,-0.00021264675130442352,-0.00015443172378824555,1.6997674290593928e-05,-0.0002628446481330107,-0.00027410445456278005,-0.00022168310672584637,-0.0006047591716919253,-0.00043152335776106026,-0.0004283708990286358,0.000391937105033704,0.00012604849993321776,-4.460277250944473e-05,-1.675091221141881e-05,-6.05446055266425e-05,0.0003505414141710822
2025-04-16,-0.00042546618938327,-1.5084273875795493e-05,-0.0010117564610176957,0.0002338961032378043,-0.00021961847558970917,0.0005555016992384527,0.0005065410897649313,3.0457499201335315e-05,-0.00014997259358243614,-0.00016205576088515602,0.0002623142871263056,0.0005564853045131441,-7.939427371655917e-06,0.00029893638418648495,6.8830538224794255e-06,0.0003203227350734342,0.00010589709717571536,0.00031322615089035094,8.095186272989745e-05,0.00034599174532978826,0.000712499804880075,-0.0003692802586536121,-0.0003177775478403758,-0.00019077163239712575,-0.00016796091542281314,1.9312508055301384e-07,-0.00026251091411336517,-0.00027530815989646243,-0.00022046549369525266,-0.0005985034672330282,-0.0003746552605554254,-0.00037441703695236347,0.00037079715857120946,0.00012890718543855285,-3.044974451979306e-05,-4.895115734082806e-07,1.6974779040343575e-06,0.00034298336039418655
2025-04-17,-0.0004227851488261652,-1.9849261887056155e-05,-0.0010613846476694466,0.0002455774954211413,-0.00020799248052965515,0.0005459215530929921,0.00047713946997189735,2.093481487726778e-05,-0.00014917296967998075,-0.0001599176911939282,0.00023050511519500757,0.0005169130075726834,-2.245448107552739e-05,0.00033042577033606595,1.2594846376907105e-06,0.00030179115759441916,9.027620013927648e-05,0.0003272483135921248,5.96034551142015e-05,0.0003212726153758949,0.0006573342038900199,-0.000352458735751805,-0.00034240848651464947,-0.00015992413299386785,-0.0001759773947652349,-1.4918162540442758e-05,-0.00025415556228885566,-0.00026946996307480593,-0.00020857707509663043,-0.0005656479720305157,-0.00031106930025696206,-0.0003043222508564884,0.00034669653986670084,0.00012856467478736152,-1.6197906723225668e-05,1.467098176298516e-05,7.216193093422816e-05,0.0003303868395932771
2025-04-18,-0.0004198230189931159,-2.3792281016544123e-05,-0.0010344656710948876,0.0002588229892456863,-0.00019235498398972571,0.000524473452703204,0.0004272861615915471,8.60531899131768e-06,-0.00014833433707640004,-0.00015816144726541547,0.00019874152133002003,0.0004649023098502334,-3.639830475048758e-05,0.0003468289251414696,-3.508253705120707e-06,0.00027430029135668867,7.511407639771148e-05,0.00032438662665207183,4.0172589594121505e-05,0.0002832931566337055,0.0005931780050512841,-0.00034052736056212353,-0.0003679476493307829,-0.00013441436690063552,-0.00018516395316747113,-2.4448045138139114e-05,-0.00021805220366355327,-0.0002615146602465057,-0.00020526728236895143,-0.0005347375274593391,-0.0002247870352305575,-0.0002361229185032376,0.000325202508020785,0.0001222299753340292,-2.4602376564964862e-06,2.2215539838262485e-05,0.00013294338123161922,0.0003295847091557257
2025-04-19,-0.00041083997936545936,-2.8858780456252692e-05,-0.0009836287398908004,0.0002666809757128672,-0.00017278428516146954,0.0004916313182969264,0.0003768046724940243,-2.050897536055171e-06,-0.0001448625812034923,-0.0001537523536418259,0.0001596039874719807,0.0003996255766006544,-5.1839694992917765e-05,0.00035750114412241016,-9.541202066791506e-06,0.0002391469290995684,5.6309775475959596e-05,0.00031455451100916547,1.7982635027864618e-05,0.00023608428203901276,0.0005100803903536968,-0.00032240287835566474,-0.0003906436688951334,-0.00010784064782356817,-0.0001931587088433189,-3.6110448006677354e-05,-0.0001822370559277457,-0.0002497017357458793,-0.0002009487989817779,-0.0004938440990740292,-0.0001312453800900175,-0.00015503708330640758,0.0002937510976032675,0.00011319885615249819,1.1687593593989134e-05,2.89807490106532e-05,0.00022594360974454683,0.0003217609155561895
2025-04-20,-0.0003923887181708496,-3.3485825759175816e-05,-0.0009098649809019229,0.0002704201176221011,-0.000149058643091645,0.00044925223345047876,0.0003207346923359787,-1.2133492408433004e-05,-0.00013773251799931226,-0.00014563277486548566,0.00011428391921257897,0.00032133805367881205,-6.755931412661961e-05,0.0003627191723730357,-1.5545854811067424e-05,0.00019736343919128863,3.510815380652475e-05,0.00029869209035218047,-6.146663282881707e-06,0.00018078377924471152,0.00041189457528310105,-0.00029574487840722144,-0.0004071063259775934,-7.734966658955902e-05,-0.00019792379620063748,-4.7823580685844386e-05,-0.00014272491693441972,-0.00023160539769119702,-0.00019321272499732873,-0.00043971404152080097,-2.9988314146048504e-05,-6.645334727855987e-05,0.0002546054218176241,0.00010099587789389696,2.7147634668602743e-05,3.54666795961492e-05,0.00031393966850273993,0.00030445026681679105
2025-04-21,-0.00035116915903292927,-2.9861478177888776e-05,-0.0008702907193499575,0.0002645660721671052,-0.00012025419990797199,0.000340202373137736,0.00018969339611132148,-2.7078151708424632e-05,-0.00012691595212778277,-0.00013378602661279587,8.739403685334657e-05,0.0002815878594872719,-5.922606888086156e-05,0.0003297721887419072,-2.3163601571091984e-05,0.00014326762298244412,2.128057423446505e-05,0.0002497772731208179,-1.2250375117475893e-05,0.00013898834234864077,0.000337781686389318,-0.0002641087064985767,-0.0003807073309404384,-6.354422009974629e-05,-0.00018151971588755133,-5.578193102283043e-05,-9.923350161411769e-05,-0.00021053509191884835,-0.0001575269024862078,-0.00036776347483229404,9.738681426058003e-05,-5.96724177069085e-06,0.00020512742735419675,8.879704487406473e-05,3.322073986653734e-05,4.838115882557102e-05,0.0004039126713866351,0.00027954656741651816
2025-04-22,-0.0002991690289371565,-2.602145530599955e-05,-0.0008348611711809491,0.00025478256211467805,-7.909422098630273e-05,0.00021383724165138296,2.2249478608001612e-05,-4.236380087417197e-05,-0.00011192709414329134,-0.00011499669101786312,5.763448130662254e-05,0.0002261564900764022,-4.891719354744745e-05,0.00028359719009377776,-2.6787229684139654e-05,8.766173737138148e-05,8.538027312118033e-06,0.00020155109306679235,-1.899662649484749e-05,9.965164647520025e-05,0.0002586483024290835,-0.0002187540928498668,-0.00032867241664536395,-3.605071883365488e-05,-0.00015119859001961553,-6.0191699981255474e-05,-5.374854901513059e-05,-0.000182301738944367,-0.00011645702890951211,-0.0002863183149747066,0.00023343404251671617,5.68577745107222e-05,0.00016054987778012345,8.133807260422424e-05,4.126635486731259e-05,7.099701991316756e-05,0.00043031754297711487,0.00024775872667082046
2025-04-23,-0.00024125601200110985,-2.5466301455837e-05,-0.0007695796102545804,0.00023900206268182613,-2.6189382060624914e-05,7.830680011479071e-05,-0.00020016640010682706,-7.48263766023127e-05,-9.549688166765346e-05,-9.344449185606165e-05,2.453004034595715e-05,0.0001670207448064529,-3.7454001698080964e-05,0.00023211975998127697,-3.0164418934974518e-05,2.439502743226066e-05,-5.1540230901871255e-06,0.00014795795193824575,-2.665058115126678e-05,5.8687514150509625e-05,0.00016823322225342915,-0.0001632213107604403,-0.00026550928550353106,-1.4769237000206013e-07,-0.00011537104448304251,-6.820431429139576e-05,-2.226473271888871e-05,-0.00014745460323570286,-6.818083935906066e-05,-0.00018299520105173728,0.0003749853909617767,0.00013584697680636503,9.51843695329719e-05,7.718077741523973e-05,5.1086350676719744e-05,9.57153520122862e-05,0.00046995393660639076,0.00021899122693682093
